Warmer-than-normal sea surface temperatures are a key player in the development of hurricanes such as Katrina and superstorm Sandy, which hit the U.S. east coast in 2011.	0
Warmer-than-normal sea surface temperatures are a key player in the development of hurricanes such as Katrina and superstorm Sandy, which hit the U.S. east coast in 2011.	0
Warmer-than-normal sea surface temperatures are a key player in the development of hurricanes such as Katrina and superstorm Sandy, which hit the U.S. east coast in 2011.	0
Warmer-than-normal sea surface temperatures are a key player in the development of hurricanes such as Katrina and superstorm Sandy, which hit the U.S. east coast in 2011.	0
Evidence now leans against global warming resulting from human-related greenhouse gas emissions.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Simply reducing emissions will not sufficiently limit global warming.	0
Climate deniers blame global warming on aliens from outer space.	0
Climate deniers blame global warming on aliens from outer space.	0
Climate deniers blame global warming on aliens from outer space.	0
Global warming is inevitably going to be, at best, managed .	0
Global warming is inevitably going to be, at best, managed .	0
Global warming is inevitably going to be, at best, managed .	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
Millions more people around the world are threatened by river floods in coming decades due to climate change.	0
45 % of the general public view perceived global warming as caused by humans.	0
Two billion people may be displaced by rising sea levels by the turn of the next century.	0
Two billion people may be displaced by rising sea levels by the turn of the next century.	0
Two billion people may be displaced by rising sea levels by the turn of the next century.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
Global warming is real and threatening.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
There is a danger that we can get used to global warming.	0
Doing so will be central for getting global warming under control.	0
Doing so will be central for getting global warming under control.	0
Doing so will be central for getting global warming under control.	0
Doing so will be central for getting global warming under control.	0
Doing so will be central for getting global warming under control.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Global sea-level rise is both undeniable and consequential.	0
Carbon dioxide will hit another record high in 201.	0
Carbon dioxide will hit another record high in 201.	0
Humans have a role and therefore as a matter of prudence we ought to have less carbon loading of the atmosphere.	0
Humans have a role and therefore as a matter of prudence we ought to have less carbon loading of the atmosphere.	0
Humans have a role and therefore as a matter of prudence we ought to have less carbon loading of the atmosphere.	0
Humans have a role and therefore as a matter of prudence we ought to have less carbon loading of the atmosphere.	0
Humans have a role and therefore as a matter of prudence we ought to have less carbon loading of the atmosphere.	0
Across the entire Arctic, forests are burning at a rate unseen in at least 10,000 years.	0
Across the entire Arctic, forests are burning at a rate unseen in at least 10,000 years.	0
Across the entire Arctic, forests are burning at a rate unseen in at least 10,000 years.	0
